time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-15T02:10:52.402Z,60.0299,-140.1326,8.3,2.8,ml,,,,0.9,ak,ak021bupwnrq,2021-09-15T02:52:24.040Z,"58 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-15T02:09:42.764Z,-31.8164,-72.0397,21.41,4.1,mwr,,177,0.933,0.5,us,us7000fb95,2021-09-15T02:32:18.040Z,"84 km WSW of Illapel, Chile",earthquake,2.8,5.5,0.04,59,reviewed,us,us
2021-09-15T01:53:31.134Z,60.0238,-140.1377,6.7,2.9,ml,,,,0.99,ak,ak021bupkebe,2021-09-15T02:06:30.040Z,"57 km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-15T01:43:05.396Z,60.0141,-140.1372,0.8,3.5,ml,,,,0.86,ak,ak021bupi767,2021-09-15T01:55:22.040Z,"56 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-15T01:36:53.430Z,17.9475,-66.9725,9,3.47,md,23,205,0.075,0.1,pr,pr2021258001,2021-09-16T01:38:38.273Z,"7 km WSW of Guánica, Puerto Rico",earthquake,0.33,0.4,0.14,22,reviewed,pr,pr
2021-09-15T01:09:52.269Z,55.172,-157.1,42.5,2.8,ml,,,,0.36,ak,ak021bupb0th,2021-09-15T04:44:23.725Z,"149 km SSE of Chignik, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2021-09-15T00:57:35.490Z,34.2965,-118.4341667,7.38,2.88,ml,118,16,0.01672,0.22,ci,ci39808847,2021-09-16T19:40:15.704Z,"1km NNE of San Fernando, CA",earthquake,0.11,0.28,0.158,176,reviewed,ci,ci
2021-09-15T00:49:50.624Z,1.1387,122.1215,62.38,5.2,mww,,64,1.339,0.99,us,us7000fb83,2021-09-15T01:08:15.040Z,"124 km WNW of Gorontalo, Indonesia",earthquake,6.6,6.4,0.075,17,reviewed,us,us
2021-09-15T00:41:12.633Z,36.3079,70.6106,118.7,4.3,mb,,77,0.816,0.83,us,us7000fb7y,2021-09-15T02:33:08.040Z,"64 km SSW of Jurm, Afghanistan",earthquake,6.3,5.8,0.097,30,reviewed,us,us
2021-09-15T00:05:08.250Z,17.9685,-67.2473,4,2.7,md,10,245,0.1428,0.11,pr,pr2021258000,2021-09-15T00:26:04.407Z,"6 km W of Pole Ojea, Puerto Rico",earthquake,0.78,0.44,0.09,9,reviewed,pr,pr
2021-09-14T23:44:23.546Z,-10.6205,165.9456,115.24,5.1,mww,,41,4.951,0.79,us,us7000fb7t,2021-09-15T00:29:18.040Z,"19 km NE of Lata, Solomon Islands",earthquake,9.8,5.2,0.093,11,reviewed,us,us
2021-09-14T23:14:42.090Z,17.9116,-66.8545,9,2.7,md,18,227,0.1983,0.21,pr,pr2021257004,2021-09-14T23:33:34.624Z,"Puerto Rico region",earthquake,0.83,0.95,0.08,11,reviewed,pr,pr
2021-09-14T22:18:40.710Z,17.9691,-66.9578,10,3.18,md,23,183,0.0864,0.14,pr,pr2021257003,2021-09-14T23:45:55.040Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.39,0.39,0.11,20,reviewed,pr,pr
2021-09-14T21:51:21.742Z,62.2137,-145.714,12,3.6,ml,,,,0.78,ak,ak021btdx9q9,2021-09-16T19:21:51.040Z,"14 km NW of Glennallen, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-09-14T21:36:26.190Z,34.2418333,-117.4888333,8.48,2.87,ml,148,15,0.009473,0.2,ci,ci39808671,2021-09-15T21:38:43.703Z,"2km SSE of Lytle Creek, CA",earthquake,0.1,0.31,0.153,243,reviewed,ci,ci
2021-09-14T21:03:09.950Z,17.9036,-66.59,3,3.28,md,20,208,0.1401,0.23,pr,pr2021257002,2021-09-14T22:23:26.040Z,"12 km SSE of Ponce, Puerto Rico",earthquake,0.57,0.49,0.22,18,reviewed,pr,pr
2021-09-14T20:25:21.840Z,19.1905,-155.469333333333,34.76,2.78,ml,54,95,,0.11,hv,hv72708017,2021-09-14T21:06:28.040Z,"1 km SE of P?hala, Hawaii",earthquake,0.41,0.51,0.134338653555286,36,reviewed,hv,hv
2021-09-14T20:19:46.403Z,56.1553,-149.6364,20.01,3.1,ml,,219,2.294,1.11,us,us7000fb6p,2021-09-15T13:56:21.040Z,"Gulf of Alaska",earthquake,7.1,9.9,0.045,64,reviewed,us,us
2021-09-14T20:13:54.441Z,2.9432,95.3813,15.09,5.3,mww,,24,2.731,0.71,us,us7000fb5s,2021-09-15T14:22:17.040Z,"122 km WNW of Sinabang, Indonesia",earthquake,6.7,3,0.08,15,reviewed,us,us
2021-09-14T19:57:30.664Z,53.7939,161.2691,38.34,4.9,mb,,104,1.747,0.98,us,us7000fb5n,2021-09-14T20:21:48.040Z,"193 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,7.4,6.1,0.035,258,reviewed,us,us
2021-09-14T18:47:12.618Z,10.4175,93.2808,84.85,4.4,mb,,83,1.338,0.52,us,us7000fb56,2021-09-14T19:14:36.040Z,"149 km SSE of Port Blair, India",earthquake,8.9,7,0.089,41,reviewed,us,us
2021-09-14T18:45:27.450Z,37.4978333,-121.8273333,4.52,2.93,md,129,27,0.01726,0.1,nc,nc73624816,2021-09-16T12:28:46.731Z,"10km NE of Milpitas, CA",earthquake,0.09,0.18,0.141,145,reviewed,nc,nc
2021-09-14T17:52:25.143Z,41.299,80.9049,10,4.2,mb,,83,2.221,0.91,us,us7000fb4n,2021-09-14T18:17:11.040Z,"53 km ENE of Aksu, China",earthquake,7.4,2,0.176,9,reviewed,us,us
2021-09-14T17:46:23.700Z,31.5215,-115.6326667,3.29,2.64,ml,10,129,0.1832,0.05,ci,ci39808455,2021-09-14T19:57:49.269Z,"90km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.16,0.62,0.138,7,reviewed,ci,ci
2021-09-14T14:59:19.620Z,19.1913333333333,-155.474,34.31,3.04,ml,53,89,,0.11,hv,hv72707602,2021-09-14T21:05:19.040Z,"1 km SSE of P?hala, Hawaii",earthquake,0.44,0.54,0.117629631458051,38,reviewed,hv,hv
2021-09-14T10:40:40.070Z,37.7279,20.377,10,4.5,mb,,52,1.348,0.57,us,us7000fb0d,2021-09-14T12:12:35.040Z,"35 km WSW of Katastárion, Greece",earthquake,4.3,1.8,0.118,21,reviewed,us,us
2021-09-14T10:40:05.832Z,33.2664,72.2158,10,4.7,mb,,113,0.959,0.51,us,us7000fb0c,2021-09-15T00:41:48.374Z,"5 km WNW of Pindi Gheb, Pakistan",earthquake,2.8,1.9,0.058,92,reviewed,us,us
2021-09-14T10:28:17.345Z,-15.0478,-173.8958,112.96,5.2,mww,,55,2.339,1.28,us,us7000fb09,2021-09-14T11:05:25.803Z,"100 km N of Hihifo, Tonga",earthquake,9.3,6.3,0.098,10,reviewed,us,us
2021-09-14T09:49:04.010Z,19.1246,-66.1141,24,3.2,md,13,274,0.7693,0.25,pr,pr2021257001,2021-09-14T10:29:46.350Z,"72 km N of San Juan, Puerto Rico",earthquake,1.08,15.91,0.07,3,reviewed,pr,pr
2021-09-14T07:53:29.928Z,-22.3391,-179.3045,563.27,4.2,mb,,101,5.202,1,us,us7000fazf,2021-09-15T07:42:25.040Z,"south of the Fiji Islands",earthquake,13.9,7.5,0.102,27,reviewed,us,us
2021-09-14T07:39:18.984Z,69.45,-143.8034,7.9,3.2,ml,,,,0.57,ak,ak021bt5imhp,2021-09-15T07:26:50.040Z,"76 km S of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-09-14T07:38:52.100Z,36.2965,-120.5926667,16.6,3.79,mw,135,26,0.1868,0.2,nc,nc73624666,2021-09-15T13:43:39.299Z,"15km SSE of New Idria, CA",earthquake,0.23,0.37,,3,reviewed,nc,nc
2021-09-14T05:56:36.845Z,64.4374,-146.737,3.9,4.9,ml,,,,1.12,ak,ak021bt4ffvw,2021-09-16T01:41:47.023Z,"9 km NW of Harding-Birch Lakes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-09-14T05:07:57.412Z,-2.9031,147.4635,10,4.7,mb,,58,0.859,0.65,us,us7000fazv,2021-09-17T06:22:28.040Z,"98 km SSE of Lorengau, Papua New Guinea",earthquake,7.3,1.9,0.11,25,reviewed,us,us
2021-09-14T04:12:30.614Z,-31.6962,-72.0903,10,4.4,mwr,,105,1.01,0.5,us,us7000fay1,2021-09-15T01:28:29.684Z,"87 km W of Illapel, Chile",earthquake,2,1.9,0.037,72,reviewed,us,us
2021-09-14T02:32:02.083Z,79.3556,6.1956,10,4.5,mb,,112,1.175,0.7,us,us7000faxs,2021-09-15T00:45:16.040Z,"240 km WNW of Longyearbyen, Svalbard and Jan Mayen",earthquake,9.9,1.9,0.127,18,reviewed,us,us
2021-09-14T01:56:35.495Z,-31.7042,-71.9923,12.72,4.8,mwr,,75,0.929,0.47,us,us7000faxj,2021-09-15T00:26:47.090Z,"78 km W of Illapel, Chile",earthquake,3.8,3.9,0.036,76,reviewed,us,us
2021-09-14T00:03:05.178Z,-15.2978,-73.7777,71.37,4.5,mb,,141,4.438,0.63,us,us7000fawu,2021-09-14T02:36:38.286Z,"11 km SSE of Pullo, Peru",earthquake,8.2,8.8,0.108,25,reviewed,us,us
2021-09-13T23:58:01.587Z,-58.7497,-25.1731,35,5,mb,,85,7.69,0.6,us,us7000faws,2021-09-14T00:18:14.040Z,"South Sandwich Islands region",earthquake,4.3,2,0.081,49,reviewed,us,us
2021-09-13T23:17:08.720Z,19.2661,-64.1508,35,3.85,md,17,334,1.4831,0.24,pr,pr2021256006,2021-09-14T02:35:27.843Z,"123 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,2.24,16.35,0.13,13,reviewed,pr,pr
2021-09-13T22:55:22.080Z,19.982666015625,-156.200836181641,123,2.76999998,md,43,314,,0.200000003,hv,hv72706417,2021-09-13T22:58:36.110Z,"36 km NW of Kalaoa, Hawaii",earthquake,16.7,2.54999995,0.389999986,5,automatic,hv,hv
2021-09-13T22:46:06.243Z,32.455,137.8589,368.64,5.8,mww,,19,1.773,0.9,us,us7000faw7,2021-09-15T11:16:20.342Z,"225 km SE of Shing?, Japan",earthquake,7.5,4.2,0.048,41,reviewed,us,us
2021-09-13T21:49:37.020Z,19.1683,-64.0463,35,3.77,md,12,339,1.5064,0.42,pr,pr2021256007,2021-09-14T00:56:29.965Z,"121 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,5.27,28.08,0.07,7,reviewed,pr,pr
2021-09-13T21:07:04.130Z,31.5103333,-115.6593333,9.69,2.95,ml,14,98,0.1594,0.16,ci,ci39807503,2021-09-14T17:31:21.263Z,"89km ESE of Maneadero, B.C., MX",earthquake,0.32,0.86,0.185,55,reviewed,ci,ci
2021-09-13T20:53:34.830Z,17.9515,-67.1031,10,2.56,md,8,246,0.0553,0.14,pr,pr2021256005,2021-09-13T21:06:35.840Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.68,0.31,0.1,8,reviewed,pr,pr
2021-09-13T17:58:46.572Z,57.9971,-155.5493,6.5,2.5,ml,,,,0.45,ak,ak021bro1qu6,2021-09-14T06:11:40.497Z,"80 km NW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-13T17:13:34.579Z,-15.7419,167.8489,137.62,4.9,mb,,103,0.687,0.77,us,us7000fau2,2021-09-13T17:42:46.040Z,"60 km NE of Norsup, Vanuatu",earthquake,10,5.7,0.089,39,reviewed,us,us
2021-09-13T16:33:13.068Z,-15.703,-70.3818,211.36,4.4,mb,,115,2.065,0.48,us,us7000fasj,2021-09-13T17:22:31.040Z,"8 km SW of Cabana, Peru",earthquake,9.3,9.4,0.056,95,reviewed,us,us
2021-09-13T16:22:49.664Z,-2.9129,147.5066,10,4.7,mb,,80,0.875,0.63,us,us7000fasf,2021-09-13T18:32:22.040Z,"100 km SSE of Lorengau, Papua New Guinea",earthquake,7.7,1.9,0.082,46,reviewed,us,us
2021-09-13T15:59:34.295Z,37.3037,71.4791,105.47,4.3,mb,,66,0.742,0.4,us,us7000fasb,2021-09-13T16:58:26.040Z,"21 km SSW of Khorugh, Tajikistan",earthquake,4.2,6.3,0.148,15,reviewed,us,us
2021-09-13T14:59:35.980Z,34.2278333,-118.8976667,2.41,3.62,mw,110,36,0.02622,0.28,ci,ci39807135,2021-09-17T22:38:28.704Z,"5km NNW of Thousand Oaks, CA",earthquake,0.18,0.29,,4,reviewed,ci,ci
2021-09-13T14:43:18.055Z,-22.6265,-177.7822,348.98,4.6,mb,,132,6.235,0.98,us,us7000fart,2021-09-13T16:04:33.040Z,"south of the Fiji Islands",earthquake,7.6,4.8,0.103,32,reviewed,us,us
2021-09-13T14:11:29.018Z,-59.9725,-26.5127,33.37,5.1,mb,,77,7.866,0.46,us,us7000farl,2021-09-13T15:42:54.040Z,"South Sandwich Islands region",earthquake,10.7,5.5,0.074,63,reviewed,us,us
2021-09-13T12:20:35.838Z,10.1845,-85.8109,37.29,4.2,mb,,201,0.413,0.65,us,us7000far7,2021-09-13T13:26:18.601Z,"26 km WSW of Santa Cruz, Costa Rica",earthquake,7.6,12.4,0.102,28,reviewed,us,us
2021-09-13T11:57:16.020Z,18.9193,-65.2673,31,3.76,md,16,285,0.612,0.32,pr,pr2021256003,2021-09-13T17:58:44.416Z,"68 km N of Culebra, Puerto Rico",earthquake,2.3,11.91,0.11,10,reviewed,pr,pr
2021-09-13T11:45:12.853Z,-17.953,-178.465,589.68,4.5,mb,,125,3.323,0.5,us,us7000far0,2021-09-13T12:06:01.040Z,"Fiji region",earthquake,12.5,8.7,0.028,362,reviewed,us,us
2021-09-13T11:22:02.486Z,-37.2841,-74.9746,10,4.6,mb,,146,1.525,0.53,us,us7000faqy,2021-09-13T11:42:42.040Z,"122 km WNW of Lebu, Chile",earthquake,6.1,1.8,0.082,45,reviewed,us,us
2021-09-13T11:10:01.025Z,-21.013,-68.7691,104.69,4.3,mb,,49,0.671,0.97,us,us7000faqx,2021-09-13T11:27:49.040Z,"160 km N of Calama, Chile",earthquake,5.1,5,0.091,34,reviewed,us,us
2021-09-13T10:41:28.025Z,24.1344,120.9873,47.92,4.9,mb,,46,0.346,1.45,us,us7000faqu,2021-09-14T15:16:33.458Z,"18 km N of Puli, Taiwan",earthquake,3.8,5.3,0.062,81,reviewed,us,us
2021-09-13T10:16:29.315Z,58.3211,-151.6292,5.2,2.6,ml,,,,0.78,ak,ak021brjmo6r,2021-09-14T06:16:45.040Z,"67 km NE of Ouzinkie, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-13T10:09:42.034Z,-24.201,-66.9545,184.64,4.5,mb,,55,1.675,0.82,us,us7000faqq,2021-09-13T10:40:18.040Z,"64 km W of San Antonio de los Cobres, Argentina",earthquake,8.1,5.2,0.101,29,reviewed,us,us
2021-09-13T09:27:14.942Z,37.4266,-102.9307,5,3.8,mb_lg,,71,0.874,0.43,us,us7000faqh,2021-09-17T18:01:33.893Z,"8 km NW of Pritchett, Colorado",earthquake,2.5,2,0.039,172,reviewed,us,us
2021-09-13T08:40:12.560Z,19.1403331756592,-155.360992431641,2.51999998092651,2.52,ml,12,248,,0.129999995,hv,hv72705402,2021-09-13T08:45:43.380Z,"14 km ESE of P?hala, Hawaii",earthquake,2.18,15.5100002,2.89,26,automatic,hv,hv
2021-09-13T08:36:40.722Z,-0.6053,127.5348,10,4.6,mb,,87,1.378,0.45,us,us7000faq9,2021-09-13T09:47:33.040Z,"148 km S of Sofifi, Indonesia",earthquake,5.8,1.9,0.078,50,reviewed,us,us
2021-09-13T08:01:09.438Z,34.9999,26.6849,10,4.1,mb,,173,0.67,0.74,us,us7000faq3,2021-09-13T10:14:39.040Z,"44 km ESE of Palekastro, Greece",earthquake,5.1,1.9,0.165,10,reviewed,us,us
2021-09-13T07:12:53.210Z,19.2431,-64.2248,48,3.76,md,14,333,1.4121,0.27,pr,pr2021256001,2021-09-13T13:03:58.040Z,"117 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,5.79,16.81,0.04,2,reviewed,pr,pr
2021-09-13T07:09:03.860Z,19.2126,-64.1813,63,4.3,md,19,334,1.4255,0.41,pr,pr2021256002,2021-09-13T12:55:09.040Z,"116 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,4.81,12.75,0.07,19,reviewed,pr,pr
2021-09-13T06:15:37.218Z,74.1663,10.6539,10,4.8,mb,,47,4.256,0.43,us,us7000faph,2021-09-13T06:52:19.040Z,"Norwegian Sea",earthquake,10.1,1.9,0.039,205,reviewed,us,us
2021-09-13T06:11:43.155Z,59.7176,-151.0305,45.5,3.1,ml,,,,0.9,ak,ak021brh7w84,2021-09-14T06:12:00.040Z,"15 km E of Fritz Creek, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-09-13T05:18:13.180Z,-23.8884,-67.0152,193.38,6.2,mww,,39,1.418,1.37,us,us7000fap8,2021-09-16T17:59:39.957Z,"79 km WNW of San Antonio de los Cobres, Argentina",earthquake,7.5,1.1,0.044,50,reviewed,us,us
2021-09-13T04:59:45.951Z,39.3218,142.8017,46.93,4.8,mb,,156,1.981,0.9,us,us7000fap6,2021-09-13T05:16:03.040Z,"75 km ESE of Yamada, Japan",earthquake,4.1,9.1,0.154,13,reviewed,us,us
2021-09-13T04:45:12.127Z,38.1469,-117.9332,11,3,ml,23,42.09,0.022,0.1704,nn,nn00822105,2021-09-14T02:40:46.821Z,"31 km SSE of Mina, Nevada",earthquake,,0.7,0.2,8,reviewed,nn,nn
2021-09-13T04:12:28.388Z,-30.0389,-72.0226,11.52,4.7,mb,,152,0.69,0.79,us,us7000fanv,2021-09-13T04:31:00.040Z,"66 km W of Coquimbo, Chile",earthquake,4.2,4,0.081,46,reviewed,us,us
2021-09-13T04:08:00.980Z,17.9713,-67.0108,7,2.75,md,18,188,0.0335,0.08,pr,pr2021256000,2021-09-13T05:29:20.495Z,"3 km E of La Parguera, Puerto Rico",earthquake,0.38,0.19,0.44,6,reviewed,pr,pr
2021-09-13T04:04:58.600Z,36.2425,-89.4096667,9.39,3.06,md,78,46,0.01503,0.13,nm,nm60369491,2021-09-15T03:22:16.962Z,"7 km ESE of Ridgely, Tennessee",earthquake,0.15,0.29,0.061,59,reviewed,nm,nm
2021-09-13T04:02:32.545Z,37.2841,58.8846,10,5.1,mww,,67,8.683,0.85,us,us7000fans,2021-09-14T05:52:36.303Z,"38 km ENE of Q?ch?n, Iran",earthquake,7.7,1.8,0.098,10,reviewed,us,us
2021-09-13T03:46:47.328Z,33.6987,76.4204,10,4.3,mb,,142,2.628,0.96,us,us7000fanp,2021-09-13T04:07:07.040Z,"50 km WNW of Padam, India",earthquake,6.7,1.8,0.119,20,reviewed,us,us
2021-09-13T03:16:04.909Z,63.0949,-151.5968,140.1,2.8,ml,,,,0.58,ak,ak021brfgky8,2021-09-13T07:08:28.611Z,"50 km S of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-09-13T02:34:04.193Z,-59.8313,-26.304,45.41,5.1,mb,,66,9.197,0.72,us,us7000fane,2021-09-13T03:15:58.040Z,"South Sandwich Islands region",earthquake,6.1,7.1,0.086,44,reviewed,us,us
2021-09-13T01:22:51.384Z,53.1128,9.1344,5.31,2.9,ml,,110,2.988,0.77,us,us7000fan9,2021-09-15T08:56:24.191Z,"0 km WNW of Ottersberg, Germany",earthquake,5.7,7.7,0.091,16,reviewed,us,us
2021-09-13T00:43:00.639Z,31.61459411,-104.2332403,6.234399414,2.5,ml,24,65,0.1700200521,0.3,tx,tx2021rxyr,2021-09-17T19:17:00.315Z,"53 km NW of Toyah, Texas",earthquake,0.9980198766,1.274162284,0.1,14,reviewed,tx,tx
2021-09-12T23:20:21.589Z,31.76405005,-103.8328873,6.902807617,3,ml,17,59,0.1713394733,0.1,tx,tx2021rxvx,2021-09-13T14:46:07.141Z,"23 km WNW of Mentone, Texas",earthquake,0.7289443298,1.7879036239999997,0.2,10,reviewed,tx,tx
2021-09-12T23:06:40.649Z,38.1559,-117.9762,7.2,2.8,ml,18,54.18,0.022,0.1745,nn,nn00822094,2021-09-13T16:41:23.645Z,"28 km SSE of Mina, Nevada",earthquake,,1.1,0.45,9,reviewed,nn,nn
2021-09-12T22:04:50.039Z,36.73383333,-98.12533333,6.03,2.53,ml,100,81,0,0.22,ok,ok2021rxti,2021-09-13T16:48:09.101Z,"3 km SE of Nescatunga, Oklahoma",earthquake,,0.5,0.2,13,reviewed,ok,ok
2021-09-12T21:15:40.426Z,31.5312,-104.2919,5,2.6,ml,,89,0.224,0.84,us,us7000falq,2021-09-13T22:05:07.040Z,"53 km WNW of Toyah, Texas",earthquake,1.4,1.9,0.048,58,reviewed,us,us
2021-09-12T21:04:14.356Z,31.6219947,-104.2241473,7.005639647999999,2.6,ml,22,63,0.1659924484,0.2,tx,tx2021rxrm,2021-09-17T18:53:53.779Z,"53 km NW of Toyah, Texas",earthquake,1.044899279,1.413038276,0.2,14,reviewed,tx,tx
2021-09-12T19:04:39.337Z,70.2873,129.7744,17.71,4.3,mb,,66,1.386,1.22,us,us7000fal5,2021-09-12T20:08:48.040Z,"159 km SSE of Tiksi, Russia",earthquake,8.9,4.7,0.119,20,reviewed,us,us
2021-09-12T18:05:57.544Z,44.2713,-115.0517,10,3.2,ml,,67,0.845,0.76,us,us7000fakz,2021-09-13T14:45:35.040Z,"10 km WNW of Stanley, Idaho",earthquake,2.7,2,0.046,62,reviewed,us,us
2021-09-12T17:03:10.628Z,53.4017,-163.5375,17.12,4.7,mb,,215,1.239,0.39,us,us7000fakr,2021-09-12T17:13:45.040Z,"161 km S of False Pass, Alaska",earthquake,5.4,9.7,0.044,159,reviewed,us,us
2021-09-12T16:48:25.920Z,18.212,-66.861,29,3.15,md,18,80,0.172,0.16,pr,pr2021255004,2021-09-13T03:56:44.412Z,"9 km S of Lares, Puerto Rico",earthquake,0.41,0.87,0.1,11,reviewed,pr,pr
2021-09-12T16:36:10.618Z,37.8416,141.9867,47.35,4.4,mb,,139,3.029,0.49,us,us7000fakk,2021-09-12T17:11:48.040Z,"87 km SE of Ishinomaki, Japan",earthquake,9.1,8,0.144,15,reviewed,us,us
2021-09-12T15:37:17.130Z,31.61434604,-104.2367354,7.288427734,2.7,ml,32,57,0.1692598476,0.2,tx,tx2021rxgp,2021-09-13T21:38:58.516Z,"53 km NW of Toyah, Texas",earthquake,1.06929531,1.554806046,0.1,14,reviewed,tx,tx
2021-09-12T15:18:51.697Z,38.1899,-117.7495,8,3.7,ml,24,59.97,0.038,0.1421,nn,nn00822047,2021-09-13T15:20:34.810Z,"38 km SE of Mina, Nevada",earthquake,,0.8,0.26,9,reviewed,nn,nn
2021-09-12T14:31:46.430Z,19.2183333333333,-155.415666666667,35.91,2.97,ml,55,140,,0.12,hv,hv72704102,2021-09-14T03:18:02.590Z,"6 km ENE of P?hala, Hawaii",earthquake,0.44,0.51,0.196637731532779,38,reviewed,hv,hv
2021-09-12T13:54:27.000Z,40.2813333,-124.3666667,30.61,2.53,md,17,228,0.01974,0.1,nc,nc73624016,2021-09-12T19:40:22.040Z,"8km SW of Petrolia, CA",earthquake,0.66,0.39,0.256,29,reviewed,nc,nc
2021-09-12T13:54:08.301Z,-24.1125,-67.4778,245.33,4.2,mb,,137,2.037,0.5,us,us7000fajs,2021-09-12T14:13:40.040Z,"118 km W of San Antonio de los Cobres, Argentina",earthquake,13,18.5,0.305,3,reviewed,us,us
2021-09-12T13:34:34.587Z,3.7381,128.7427,10,4.7,mb,,107,3.251,0.52,us,us7000fajk,2021-09-12T14:14:52.040Z,"236 km NNE of Tobelo, Indonesia",earthquake,8.8,1.7,0.061,84,reviewed,us,us
2021-09-12T13:30:08.114Z,31.61274738,-104.2348409,6.74855957,3.8,ml,37,66,0.1713029903,0.2,tx,tx2021rxcl,2021-09-13T14:58:31.410Z,"53 km NW of Toyah, Texas",earthquake,0.9072636059,1.174397777,0.2,22,reviewed,tx,tx
2021-09-12T13:10:02.513Z,-8.2892,119.4327,149.72,4.6,mb,,72,2.796,1.08,us,us7000fajb,2021-09-12T13:29:12.040Z,"33 km N of Komodo, Indonesia",earthquake,6.4,7.2,0.105,30,reviewed,us,us
2021-09-12T12:57:10.350Z,32.77862549,-100.7151534,3.448120117,2.7,ml,24,55,0.1076388002,0.3,tx,tx2021rxbk,2021-09-13T21:54:20.963Z,"16 km NNE of Hermleigh, Texas",earthquake,1.436793813,1.277368416,0.1,12,reviewed,tx,tx
2021-09-12T12:47:24.725Z,53.423,-163.6882,5,2.7,ml,,222,1.234,0.41,us,us7000fakl,2021-09-13T04:38:17.040Z,"158 km ESE of Akutan, Alaska",earthquake,4.2,2,0.115,10,reviewed,us,us
2021-09-12T12:14:44.329Z,5.5361,126.3723,52.13,4.4,mb,,156,1.715,0.77,us,us7000faiz,2021-09-12T13:06:23.130Z,"91 km ESE of Caburan, Philippines",earthquake,6.6,7.8,0.12,20,reviewed,us,us
2021-09-12T11:57:35.509Z,-15.4481,-174.2985,172.04,5.2,mww,,57,2.875,0.72,us,us7000faix,2021-09-12T12:17:12.040Z,"77 km NW of Hihifo, Tonga",earthquake,9.8,6.6,0.093,11,reviewed,us,us
2021-09-12T11:45:06.430Z,19.221,-155.4165,36.24,3.81,ml,54,138,,0.13,hv,hv72703837,2021-09-13T11:46:44.264Z,"6 km ENE of P?hala, Hawaii",earthquake,0.44,0.54,0.166150930596849,34,reviewed,hv,hv
2021-09-12T11:32:33.529Z,-31.7121,-72.1176,6.47,4.4,mb,,71,1.026,0.49,us,us7000faim,2021-09-12T12:29:43.040Z,"90 km W of Illapel, Chile",earthquake,3.7,5.5,0.179,9,reviewed,us,us
2021-09-12T11:26:41.816Z,32.76672363,-100.6604897,7.874430339,3.6,ml,18,69,0.1149239192,0.2,tx,tx2021rwyl,2021-09-14T20:46:37.040Z,"17 km NNE of Hermleigh, Texas",earthquake,1.432096817,1.347791977,0.2,12,reviewed,tx,tx
2021-09-12T10:59:59.877Z,-8.4972,-80.3678,10,4.7,mb,,147,4.905,0.55,us,us7000faib,2021-09-12T11:28:05.040Z,"137 km WSW of Santiago de Cao, Peru",earthquake,9.3,1.9,0.066,70,reviewed,us,us
2021-09-12T10:21:52.989Z,31.76357896,-103.8382742,6.131567383,2.5,ml,20,116,0.1667438667,0.2,tx,tx2021rwwh,2021-09-17T18:23:47.892Z,"23 km WNW of Mentone, Texas",earthquake,0.884714962,2.072581047,0.1,12,reviewed,tx,tx
2021-09-12T10:08:11.839Z,38.1072,23.7801,10,3.1,ml,,76,1.454,0.47,us,us7000fahz,2021-09-13T08:14:39.504Z,"2 km SSW of Varybóbi, Greece",earthquake,5.1,2,0.081,20,reviewed,us,us
2021-09-12T09:32:30.566Z,14.5496,-93.6807,10,4.6,mb,,164,2.276,0.62,us,us7000fahr,2021-09-12T12:20:22.085Z,"113 km SSW of La Esperanza (El Zapotal), Mexico",earthquake,9.2,1.9,0.031,307,reviewed,us,us
2021-09-12T09:02:20.423Z,-0.5336,99.7203,86.8,4.9,mb,,47,1.571,0.78,us,us7000fahl,2021-09-12T09:25:05.040Z,"45 km WNW of Pariaman, Indonesia",earthquake,5.5,6.1,0.054,108,reviewed,us,us
2021-09-12T06:48:22.600Z,17.9403,-67.113,11,3.23,md,20,246,0.0662,0.07,pr,pr2021255003,2021-09-12T07:28:45.459Z,"8 km WSW of La Parguera, Puerto Rico",earthquake,0.58,0.22,0.33,10,reviewed,pr,pr
